FREQ,Frequency,REF_AREA,Territory,DATA_TYPE,Indicator,SEX,Sex (DESC),AGE,Age (DESC),EDU_LEV_HIGHEST,Highest level of education attained,,Time (TIME_PERIOD),Observation,OBS_STATUS,Observation status
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-64,15-64 years,11,'Tertiary (university,, doctoral and specialization courses)',2023-Q1,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-64,15-64 years,11,'Tertiary (university,, doctoral and specialization courses)',2023-Q2,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-64,15-64 years,99,Total,,2021-Q2,60.64276,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-64,15-64 years,99,Total,,2021-Q3,60.523264,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-64,15-64 years,99,Total,,2021-Q4,61.291524,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-64,15-64 years,99,Total,,2022-Q1,61.360494,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-64,15-64 years,99,Total,,2022-Q2,62.32829,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-64,15-64 years,99,Total,,2022-Q3,61.69722,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-64,15-64 years,99,Total,,2022-Q4,62.557273,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-64,15-64 years,99,Total,,2023-Q1,63.385794,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-64,15-64 years,99,Total,,2023-Q2,64.308497,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y50-74,50-74 years,99,Total,,2021-Q2,41.650286,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y50-74,50-74 years,99,Total,,2021-Q3,41.55985,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y50-74,50-74 years,99,Total,,2021-Q4,40.92092,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y50-74,50-74 years,99,Total,,2022-Q1,42.249331,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y50-74,50-74 years,99,Total,,2022-Q2,43.750195,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y50-74,50-74 years,99,Total,,2022-Q3,41.680068,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y50-74,50-74 years,99,Total,,2022-Q4,42.243401,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y50-74,50-74 years,99,Total,,2023-Q1,43.260652,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y50-74,50-74 years,99,Total,,2023-Q2,45.507468,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,13,'No educational degree,, primary and lower secondary school certificate',2021-Q2,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,13,'No educational degree,, primary and lower secondary school certificate',2021-Q3,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,13,'No educational degree,, primary and lower secondary school certificate',2021-Q4,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,13,'No educational degree,, primary and lower secondary school certificate',2022-Q1,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,13,'No educational degree,, primary and lower secondary school certificate',2022-Q2,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,13,'No educational degree,, primary and lower secondary school certificate',2022-Q3,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,13,'No educational degree,, primary and lower secondary school certificate',2022-Q4,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,13,'No educational degree,, primary and lower secondary school certificate',2023-Q1,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,13,'No educational degree,, primary and lower secondary school certificate',2023-Q2,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,7,Upper and post secondary,,2021-Q2,59.992596,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,7,Upper and post secondary,,2021-Q3,60.242143,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,7,Upper and post secondary,,2021-Q4,60.959169,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,7,Upper and post secondary,,2022-Q1,60.992293,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,7,Upper and post secondary,,2022-Q2,61.256914,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,7,Upper and post secondary,,2022-Q3,60.451052,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,7,Upper and post secondary,,2022-Q4,61.595386,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,7,Upper and post secondary,,2023-Q1,62.203407,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,7,Upper and post secondary,,2023-Q2,63.329507,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,11,'Tertiary (university,, doctoral and specialization courses)',2021-Q2,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,11,'Tertiary (university,, doctoral and specialization courses)',2021-Q3,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,11,'Tertiary (university,, doctoral and specialization courses)',2021-Q4,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,11,'Tertiary (university,, doctoral and specialization courses)',2022-Q1,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,11,'Tertiary (university,, doctoral and specialization courses)',2022-Q2,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,11,'Tertiary (university,, doctoral and specialization courses)',2022-Q3,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,11,'Tertiary (university,, doctoral and specialization courses)',2022-Q4,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,11,'Tertiary (university,, doctoral and specialization courses)',2023-Q1,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,11,'Tertiary (university,, doctoral and specialization courses)',2023-Q2,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,99,Total,,2021-Q2,51.91194,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,99,Total,,2021-Q3,51.804259,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,99,Total,,2021-Q4,52.475473,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,99,Total,,2022-Q1,52.60626,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,99,Total,,2022-Q2,53.542802,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,99,Total,,2022-Q3,52.802811,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,99,Total,,2022-Q4,53.308243,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,99,Total,,2023-Q1,54.141499,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-74,15-74 years,99,Total,,2023-Q2,55.125237,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y50-89,50-89 years,99,Total,,2021-Q2,31.154284,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y50-89,50-89 years,99,Total,,2021-Q3,31.136824,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y50-89,50-89 years,99,Total,,2021-Q4,30.492249,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y50-89,50-89 years,99,Total,,2022-Q1,31.39631,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y50-89,50-89 years,99,Total,,2022-Q2,32.464926,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y50-89,50-89 years,99,Total,,2022-Q3,30.965095,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y50-89,50-89 years,99,Total,,2022-Q4,31.367215,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y50-89,50-89 years,99,Total,,2023-Q1,32.063902,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y50-89,50-89 years,99,Total,,2023-Q2,33.770328,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,13,'No educational degree,, primary and lower secondary school certificate',2021-Q2,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,13,'No educational degree,, primary and lower secondary school certificate',2021-Q3,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,13,'No educational degree,, primary and lower secondary school certificate',2021-Q4,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,13,'No educational degree,, primary and lower secondary school certificate',2022-Q1,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,13,'No educational degree,, primary and lower secondary school certificate',2022-Q2,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,13,'No educational degree,, primary and lower secondary school certificate',2022-Q3,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,13,'No educational degree,, primary and lower secondary school certificate',2022-Q4,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,13,'No educational degree,, primary and lower secondary school certificate',2023-Q1,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,13,'No educational degree,, primary and lower secondary school certificate',2023-Q2,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,7,Upper and post secondary,,2021-Q2,58.019432,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,7,Upper and post secondary,,2021-Q3,58.129298,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,7,Upper and post secondary,,2021-Q4,58.594192,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,7,Upper and post secondary,,2022-Q1,58.29396,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,7,Upper and post secondary,,2022-Q2,58.836552,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,7,Upper and post secondary,,2022-Q3,58.048825,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,7,Upper and post secondary,,2022-Q4,58.984422,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,7,Upper and post secondary,,2023-Q1,59.387942,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,7,Upper and post secondary,,2023-Q2,60.581488,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,11,'Tertiary (university,, doctoral and specialization courses)',2021-Q2,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,11,'Tertiary (university,, doctoral and specialization courses)',2021-Q3,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,11,'Tertiary (university,, doctoral and specialization courses)',2021-Q4,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,11,'Tertiary (university,, doctoral and specialization courses)',2022-Q1,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,11,'Tertiary (university,, doctoral and specialization courses)',2022-Q2,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,11,'Tertiary (university,, doctoral and specialization courses)',2022-Q3,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,11,'Tertiary (university,, doctoral and specialization courses)',2022-Q4,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,11,'Tertiary (university,, doctoral and specialization courses)',2023-Q1,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,11,'Tertiary (university,, doctoral and specialization courses)',2023-Q2,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,99,Total,,2021-Q2,44.7402,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,99,Total,,2021-Q3,44.643546,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,99,Total,,2021-Q4,45.122813,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,99,Total,,2022-Q1,45.167107,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,99,Total,,2022-Q2,45.925098,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,99,Total,,2022-Q3,45.292967,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,99,Total,,2022-Q4,45.680264,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,99,Total,,2023-Q1,46.344786,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,2,Females,Y15-89,15-89 years,99,Total,,2023-Q2,47.195786,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-24,15-24 years,99,Total,,2021-Q2,21.808966,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-24,15-24 years,99,Total,,2021-Q3,24.06327,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-24,15-24 years,99,Total,,2021-Q4,24.330846,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-24,15-24 years,99,Total,,2022-Q1,24.184641,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-24,15-24 years,99,Total,,2022-Q2,25.081628,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-24,15-24 years,99,Total,,2022-Q3,28.452911,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-24,15-24 years,99,Total,,2022-Q4,26.439349,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-24,15-24 years,99,Total,,2023-Q1,27.879423,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-24,15-24 years,99,Total,,2023-Q2,27.74884,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,13,'No educational degree,, primary and lower secondary school certificate',2021-Q2,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,13,'No educational degree,, primary and lower secondary school certificate',2021-Q3,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,13,'No educational degree,, primary and lower secondary school certificate',2021-Q4,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,13,'No educational degree,, primary and lower secondary school certificate',2022-Q1,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,13,'No educational degree,, primary and lower secondary school certificate',2022-Q2,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,13,'No educational degree,, primary and lower secondary school certificate',2022-Q3,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,13,'No educational degree,, primary and lower secondary school certificate',2022-Q4,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,13,'No educational degree,, primary and lower secondary school certificate',2023-Q1,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,13,'No educational degree,, primary and lower secondary school certificate',2023-Q2,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,7,Upper and post secondary,,2021-Q2,50.270471,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,7,Upper and post secondary,,2021-Q3,53.717087,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,7,Upper and post secondary,,2021-Q4,55.461557,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,7,Upper and post secondary,,2022-Q1,56.43643,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,7,Upper and post secondary,,2022-Q2,57.60785,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,7,Upper and post secondary,,2022-Q3,57.125596,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,7,Upper and post secondary,,2022-Q4,55.456259,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,7,Upper and post secondary,,2023-Q1,58.375146,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,7,Upper and post secondary,,2023-Q2,58.859945,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,11,'Tertiary (university,, doctoral and specialization courses)',2021-Q2,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,11,'Tertiary (university,, doctoral and specialization courses)',2021-Q3,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,11,'Tertiary (university,, doctoral and specialization courses)',2021-Q4,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,11,'Tertiary (university,, doctoral and specialization courses)',2022-Q1,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,11,'Tertiary (university,, doctoral and specialization courses)',2022-Q2,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,11,'Tertiary (university,, doctoral and specialization courses)',2022-Q3,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,11,'Tertiary (university,, doctoral and specialization courses)',2022-Q4,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,11,'Tertiary (university,, doctoral and specialization courses)',2023-Q1,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,11,'Tertiary (university,, doctoral and specialization courses)',2023-Q2,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,99,Total,,2021-Q2,48.568199,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,99,Total,,2021-Q3,50.767777,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,99,Total,,2021-Q4,50.898541,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,99,Total,,2022-Q1,51.744984,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,99,Total,,2022-Q2,52.725884,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,99,Total,,2022-Q3,55.102419,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,99,Total,,2022-Q4,54.162986,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,99,Total,,2023-Q1,54.121688,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y18-29,18-29 years,99,Total,,2023-Q2,54.444491,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-29,15-29 years,13,'No educational degree,, primary and lower secondary school certificate',2021-Q2,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-29,15-29 years,13,'No educational degree,, primary and lower secondary school certificate',2021-Q3,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-29,15-29 years,13,'No educational degree,, primary and lower secondary school certificate',2021-Q4,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-29,15-29 years,13,'No educational degree,, primary and lower secondary school certificate',2022-Q1,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-29,15-29 years,13,'No educational degree,, primary and lower secondary school certificate',2022-Q2,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-29,15-29 years,13,'No educational degree,, primary and lower secondary school certificate',2022-Q3,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-29,15-29 years,13,'No educational degree,, primary and lower secondary school certificate',2022-Q4,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-29,15-29 years,13,'No educational degree,, primary and lower secondary school certificate',2023-Q1,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-29,15-29 years,13,'No educational degree,, primary and lower secondary school certificate',2023-Q2,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-29,15-29 years,7,Upper and post secondary,,2021-Q2,50.299463,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-29,15-29 years,7,Upper and post secondary,,2021-Q3,53.594934,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-29,15-29 years,7,Upper and post secondary,,2021-Q4,55.346906,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-29,15-29 years,7,Upper and post secondary,,2022-Q1,56.440349,,
Q,Quarterly,ITD,Nord-est,EMP_R,Employment rate,9,Total,Y15-29,15-29 years,7,Upper and post secondary,,2022-Q2,57.399423,,
